lat_grid_idx,lon_grid_idx,species_count,genus_count,observation_count,temperature_param_mean,depth_param_mean,salinity_param_mean,primary_production_param_mean,dissolved_oxygen_param_mean,distance_to_land_param_mean,overall_probability,cell_center_lat,cell_center_lon,lat_south,lat_north,lon_west,lon_east
40,21,59,53,85,18.682029411764706,1150.9,31.431058823529412,38.87823529411765,175.66470588235293,728.5088235294118,85.05482352941176,-17.099999999999994,-102.6,-18.0,-16.200000000000003,-104.39999999999999,-100.8
40,22,64,57,107,18.752570093457944,1359.5140186915887,31.1075,42.03869158878505,178.9402336448598,711.6028037383178,155.7647663551402,-17.099999999999994,-99.0,-18.0,-16.200000000000003,-100.8,-97.2
40,23,53,44,76,18.84349315068493,1223.4760273972602,31.489383561643834,39.78650684931507,173.558801369863,730.25,160.57394736842107,-17.099999999999994,-95.39999999999999,-18.0,-16.200000000000003,-97.2,-93.6
40,24,55,46,93,18.793521505376344,1160.8172043010752,31.613655913978498,40.2822311827957,178.2784677419355,787.3763440860215,279.8004301075269,-17.099999999999994,-91.8,-18.0,-16.200000000000003,-93.6,-90.0
40,25,58,51,105,19.399591346153844,1055.0384615384614,31.187259615384615,42.042427884615385,178.90740384615384,730.8942307692307,378.86466666666666,-17.099999999999994,-88.2,-18.0,-16.200000000000003,-90.0,-86.39999999999999
40,26,58,52,84,18.601488095238096,1277.8869047619048,31.268035714285713,41.56800595238095,175.44604166666667,717.0029761904761,327.60261904761904,-17.099999999999994,-84.6,-18.0,-16.200000000000003,-86.39999999999999,-82.8
40,27,66,56,100,19.357551020408163,1083.3239795918366,31.11079081632653,42.58841836734694,176.69155612244896,741.9617346938776,361.64209999999997,-17.099999999999994,-81.0,-18.0,-16.200000000000003,-82.8,-79.2
40,28,66,57,94,18.239255319148935,1204.2367021276596,31.54372340425532,39.01191489361702,173.5981914893617,687.0183510638298,271.00393617021274,-17.099999999999994,-77.39999999999999,-18.0,-16.200000000000003,-79.2,-75.6
40,29,67,63,92,18.33350543478261,901.5353260869565,31.567635869565216,42.31372282608696,172.42720108695653,593.9323369565218,247.8579347826087,-17.099999999999994,-73.8,-18.0,-16.200000000000003,-75.6,-72.0
40,30,26,25,28,19.158482142857142,1099.9910714285713,30.353214285714284,46.941071428571426,170.47473214285716,530.3571428571429,0.36107142857142854,-17.099999999999994,-70.2,-18.0,-16.200000000000003,-72.0,-68.39999999999999
40,39,145,129,210,21.138458737864077,553.9866504854369,31.13143203883495,34.081092233009706,193.03584951456313,413.8805825242718,16.141714285714286,-17.099999999999994,-37.79999999999998,-18.0,-16.200000000000003,-39.599999999999994,-36.0
40,40,53,47,78,18.690160256410255,1127.695512820513,30.6775641025641,42.93903846153846,186.49695512820514,688.3573717948718,0.33064102564102565,-17.099999999999994,-34.19999999999999,-18.0,-16.200000000000003,-36.0,-32.400000000000006
40,41,49,43,79,18.55275316455696,1236.7215189873418,31.23370253164557,41.02838607594936,187.4865506329114,705.2800632911392,0.3327848101265823,-17.099999999999994,-30.599999999999994,-18.0,-16.200000000000003,-32.400000000000006,-28.799999999999983
40,42,61,50,86,18.960668604651165,1244.2848837209303,31.178924418604648,41.0719476744186,183.48183139534885,736.453488372093,0.29674418604651165,-17.099999999999994,-27.0,-18.0,-16.200000000000003,-28.799999999999983,-25.19999999999999
40,43,46,37,69,19.576727941176472,981.7794117647059,30.82985294117647,38.71683823529412,190.63477941176473,709.1819852941177,0.41550724637681163,-17.099999999999994,-23.400000000000006,-18.0,-16.200000000000003,-25.19999999999999,-21.599999999999994
40,44,52,46,85,17.805873493975906,1008.9246987951807,31.2641265060241,35.34328313253012,193.3005120481928,672.343373493976,0.46329411764705886,-17.099999999999994,-19.799999999999983,-18.0,-16.200000000000003,-21.599999999999994,-18.0
40,45,55,43,86,18.169912790697673,1183.3517441860465,31.159622093023255,36.93209302325581,189.76889534883722,711.3866279069767,0.5138372093023256,-17.099999999999994,-16.19999999999999,-18.0,-16.200000000000003,-18.0,-14.400000000000006
40,46,57,45,83,17.935945121951217,1186.6798780487804,31.372774390243904,37.206371951219516,190.95185975609755,714.6326219512196,43.06915662650603,-17.099999999999994,-12.599999999999994,-18.0,-16.200000000000003,-14.400000000000006,-10.799999999999983
40,47,58,47,84,18.23542168674699,1294.4638554216867,31.368162650602407,38.97045180722892,190.0321686746988,700.5030120481928,0.6526190476190477,-17.099999999999994,-9.0,-18.0,-16.200000000000003,-10.799999999999983,-7.199999999999989
40,48,65,54,87,17.37237951807229,1324.0933734939758,31.599156626506023,35.458915662650604,191.20090361445781,658.2846385542168,103.84563218390804,-17.099999999999994,-5.400000000000006,-18.0,-16.200000000000003,-7.199999999999989,-3.5999999999999943
40,49,50,44,71,18.189080882352943,1239.4338235294117,31.03955882352941,39.306029411764705,185.97500000000002,689.0955882352941,139.24352112676056,-17.099999999999994,-1.799999999999983,-18.0,-16.200000000000003,-3.5999999999999943,0.0
40,50,61,47,88,18.603488372093025,1261.6831395348838,31.353866279069766,39.95366279069767,190.52796511627906,677.3677325581396,125.30920454545453,-17.099999999999994,1.8000000000000114,-18.0,-16.200000000000003,0.0,3.5999999999999943
40,51,60,49,89,19.141022727272727,1172.5994318181818,31.20661931818182,41.29809659090909,185.2355965909091,724.1107954545455,303.4401123595506,-17.099999999999994,5.400000000000006,-18.0,-16.200000000000003,3.5999999999999943,7.200000000000017
40,52,54,44,96,18.369869791666666,1238.9713541666667,31.442578125,39.29838541666667,186.97708333333333,701.0611979166666,96.32604166666665,-17.099999999999994,9.0,-18.0,-16.200000000000003,7.200000000000017,10.800000000000011
40,53,57,55,65,20.905078125,558.8671875,31.22375,40.598828125,178.9132421875,458.634765625,107.97353846153845,-17.099999999999994,12.599999999999994,-18.0,-16.200000000000003,10.800000000000011,14.400000000000006
40,60,130,100,157,23.81407051282051,324.2275641025641,32.00677884615384,37.34979166666667,166.91328525641026,331.83253205128204,40.59292993630574,-17.099999999999994,37.80000000000001,-18.0,-16.200000000000003,36.0,39.599999999999994
40,61,120,104,162,21.86028125,718.2609375,31.871984375,37.82865625,171.81312499999999,490.65546875,129.93037037037038,-17.099999999999994,41.400000000000006,-18.0,-16.200000000000003,39.599999999999994,43.20000000000002
40,62,134,112,168,24.33049401197605,326.2829341317365,32.14276946107784,39.0500748502994,165.49555389221555,293.5812874251497,10.125416666666666,-17.099999999999994,45.0,-18.0,-16.200000000000003,43.20000000000002,46.80000000000001
40,63,111,99,126,24.65984126984127,356.4007936507937,32.04503968253968,38.14212301587302,164.44688492063491,294.8452380952381,7.534126984126984,-17.099999999999994,48.599999999999994,-18.0,-16.200000000000003,46.80000000000001,50.400000000000006
40,64,60,48,94,19.39755319148936,1160.034574468085,31.30561170212766,40.71101063829787,181.5458244680851,685.7898936170212,433.19063829787234,-17.099999999999994,52.20000000000002,-18.0,-16.200000000000003,50.400000000000006,54.0
40,65,50,41,76,19.22726666666667,1337.55,31.5091,38.95563333333334,179.0301,700.695,62.377105263157894,-17.099999999999994,55.80000000000001,-18.0,-16.200000000000003,54.0,57.599999999999994
40,66,145,118,189,22.43798128342246,596.3756684491979,31.8921256684492,39.5736229946524,169.96064171122995,485.6049465240642,4.405502645502645,-17.099999999999994,59.400000000000006,-18.0,-16.200000000000003,57.599999999999994,61.20000000000002
40,67,64,53,92,18.577445054945056,1340.0082417582419,31.119752747252747,39.785439560439556,183.91552197802199,680.2348901098901,0.5533695652173912,-17.099999999999994,63.0,-18.0,-16.200000000000003,61.20000000000002,64.80000000000001
40,68,56,48,82,19.32203703703704,1321.1296296296296,31.543302469135803,39.813796296296296,180.19009259259258,699.0277777777778,0.6115853658536585,-17.099999999999994,66.6,-18.0,-16.200000000000003,64.80000000000001,68.4
40,69,47,43,72,19.044071428571428,1432.2464285714286,31.111892857142855,42.234857142857145,183.45360714285715,726.1732142857143,0.5325000000000001,-17.099999999999994,70.20000000000002,-18.0,-16.200000000000003,68.4,72.0
40,70,52,41,66,18.50119230769231,1167.5192307692307,31.618461538461535,37.28215384615385,185.56553846153847,709.4230769230769,0.5096969696969698,-17.099999999999994,73.80000000000001,-18.0,-16.200000000000003,72.0,75.6
40,71,41,35,63,19.27857142857143,1240.813492063492,31.43059523809524,40.328968253968256,183.60174603174602,684.6468253968254,0.48349206349206353,-17.099999999999994,77.40000000000003,-18.0,-16.200000000000003,75.6,79.19999999999999
40,72,49,40,87,19.878691860465114,1008.6220930232558,31.128517441860467,41.570988372093026,181.03720930232558,712.6729651162791,0.580919540229885,-17.099999999999994,81.0,-18.0,-16.200000000000003,79.19999999999999,82.80000000000001
40,73,47,41,68,18.52123134328358,1251.6492537313434,31.174552238805973,38.36593283582089,184.83003731343283,707.7388059701492,0.5308823529411765,-17.099999999999994,84.60000000000002,-18.0,-16.200000000000003,82.80000000000001,86.40000000000003
40,74,59,48,80,18.59090625,1327.196875,30.9240625,42.99940625,182.9515625,753.653125,0.599,-17.099999999999994,88.19999999999999,-18.0,-16.200000000000003,86.40000000000003,90.0
40,75,51,46,76,19.537128378378377,1135.2837837837837,31.44706081081081,43.10989864864865,174.83435810810812,738.8006756756756,0.5578947368421052,-17.099999999999994,91.80000000000001,-18.0,-16.200000000000003,90.0,93.60000000000002
40,76,43,38,66,19.654242424242426,1417.719696969697,30.825719696969696,43.87651515151515,179.3029924242424,767.8333333333334,0.6256060606060606,-17.099999999999994,95.40000000000003,-18.0,-16.200000000000003,93.60000000000002,97.19999999999999
40,77,56,48,74,19.661621621621624,1116.706081081081,31.268783783783782,41.57618243243243,179.61540540540543,738.2871621621622,0.5932432432432432,-17.099999999999994,99.0,-18.0,-16.200000000000003,97.19999999999999,100.80000000000001
40,78,57,46,79,20.148621794871794,1013.5833333333334,31.60121794871795,41.28855769230769,176.59483974358974,753.4935897435897,0.610379746835443,-17.099999999999994,102.60000000000002,-18.0,-16.200000000000003,100.80000000000001,104.40000000000003
40,79,52,44,71,19.93242957746479,1051.8908450704225,31.63911971830986,40.34954225352113,179.67827464788732,684.7570422535211,0.6008450704225352,-17.099999999999994,106.19999999999999,-18.0,-16.200000000000003,104.40000000000003,108.0
40,80,55,44,80,19.4893125,1180.2,31.548250000000003,40.13621875,179.2776875,687.6109375,138.550875,-17.099999999999994,109.80000000000001,-18.0,-16.200000000000003,108.0,111.60000000000002
40,81,62,53,100,18.75855,1138.205,31.365075,40.18045,183.7353,665.17125,119.9421,-17.099999999999994,113.40000000000003,-18.0,-16.200000000000003,111.60000000000002,115.19999999999999
40,82,100,84,137,21.210661764705883,791.7518382352941,31.90704044117647,39.51128676470588,175.1552757352941,612.6645220588235,72.33051094890511,-17.099999999999994,117.0,-18.0,-16.200000000000003,115.19999999999999,118.80000000000001
40,83,239,175,360,24.38461111111111,339.70208333333335,32.115458333333336,35.94365972222222,166.81725,332.546875,11.596777777777778,-17.099999999999994,120.60000000000002,-18.0,-16.200000000000003,118.80000000000001,122.40000000000003
40,84,147,119,173,24.61784682080925,212.60838150289018,31.99738439306358,36.09183526011561,168.0279479768786,289.36416184971097,0.8928901734104047,-17.099999999999994,124.19999999999999,-18.0,-16.200000000000003,122.40000000000003,126.0
40,88,241,184,326,25.02082561728395,242.98456790123456,32.17628086419753,36.754374999999996,166.02810185185186,276.23688271604937,2.2046625766871166,-17.099999999999994,138.60000000000002,-18.0,-16.200000000000003,136.8,140.40000000000003
40,89,102,77,119,24.771716101694917,295.01906779661016,31.748050847457627,39.622584745762715,166.86184322033898,306.9279661016949,3.4107563025210084,-17.099999999999994,142.2,-18.0,-16.200000000000003,140.40000000000003,144.0
40,90,196,155,256,24.601840551181102,289.0334645669291,32.41365157480315,35.18642716535433,165.97298228346455,324.1929133858268,76.91515625,-17.099999999999994,145.8,-18.0,-16.200000000000003,144.0,147.60000000000002
40,91,204,157,304,24.123600993377483,373.5670529801325,32.47419701986755,33.64542218543046,166.2141473509934,379.7057119205298,82.64855263157895,-17.099999999999994,149.40000000000003,-18.0,-16.200000000000003,147.60000000000002,151.2
40,92,114,88,152,22.266291390728476,620.3973509933775,31.86769867549669,38.390347682119206,171.30890728476822,521.1514900662252,32.400723684210526,-17.099999999999994,153.0,-18.0,-16.200000000000003,151.2,154.8
40,93,62,53,91,20.695814606741575,969.4241573033707,31.344719101123598,41.041292134831465,173.16154494382022,705.8483146067416,38.44758241758242,-17.099999999999994,156.60000000000002,-18.0,-16.200000000000003,154.8,158.40000000000003
40,94,46,38,60,19.11341666666667,1392.1375,30.822416666666665,42.406166666666664,183.43058333333335,724.575,63.42550000000001,-17.099999999999994,160.2,-18.0,-16.200000000000003,158.40000000000003,162.0
40,95,74,65,98,20.44703125,1079.1484375,31.421015625,37.648723958333335,176.02817708333336,591.93359375,44.339081632653055,-17.099999999999994,163.8,-18.0,-16.200000000000003,162.0,165.60000000000002
40,96,154,117,205,23.360792682926828,506.219512195122,32.335829268292684,34.730634146341465,165.94853658536584,360.68353658536586,150.87365853658537,-17.099999999999994,167.40000000000003,-18.0,-16.200000000000003,165.60000000000002,169.2
40,97,57,49,97,19.566443298969073,1223.3943298969073,31.282474226804126,43.46020618556702,178.26033505154638,755.2422680412371,67.73360824742268,-17.099999999999994,171.0,-18.0,-16.200000000000003,169.2,172.8
40,98,59,46,87,18.761511627906977,1181.0203488372092,31.492238372093023,39.839593023255816,175.4539534883721,667.4127906976744,0.7002298850574713,-17.099999999999994,174.60000000000002,-18.0,-16.200000000000003,172.8,176.40000000000003
40,99,255,180,375,24.40886,355.64866666666666,32.41340666666667,33.84504,166.34261999999998,361.57733333333334,48.88613333333333,-17.099999999999994,178.2,-18.0,-16.200000000000003,176.40000000000003,180.0
41,0,71,61,89,21.090316091954023,926.7155172413793,31.850229885057473,37.80698275862069,174.62836206896552,590.4899425287356,0.5446067415730337,-15.299999999999997,-178.2,-16.200000000000003,-14.399999999999991,-180.0,-176.4
41,1,68,52,78,22.290227272727275,777.2564935064935,32.003733766233765,35.92324675324676,169.49188311688312,563.6168831168832,13.073333333333334,-15.299999999999997,-174.6,-16.200000000000003,-14.399999999999991,-176.4,-172.8
41,2,52,47,66,19.902537878787882,940.8522727272727,31.48943181818182,40.93746212121212,178.01776515151516,677.5378787878788,209.29257575757575,-15.299999999999997,-171.0,-16.200000000000003,-14.399999999999991,-172.8,-169.2
41,3,47,41,64,19.3025390625,1266.84765625,31.514414062500002,38.7971484375,178.744140625,689.8515625,214.821875,-15.299999999999997,-167.4,-16.200000000000003,-14.399999999999991,-169.2,-165.6
41,4,44,37,58,19.109241071428574,1443.8482142857142,30.7490625,43.654017857142854,179.06013392857145,754.4285714285714,0.3556896551724138,-15.299999999999997,-163.8,-16.200000000000003,-14.399999999999991,-165.6,-162.0
41,5,36,29,42,19.407926829268295,1441.3536585365853,31.103963414634148,44.25859756097561,175.3383536585366,760.7743902439024,0.3816666666666667,-15.299999999999997,-160.2,-16.200000000000003,-14.399999999999991,-162.0,-158.4
41,6,36,33,45,18.768444444444444,1253.5055555555555,31.171166666666668,42.22188888888889,175.43805555555556,758.8944444444444,104.56822222222222,-15.299999999999997,-156.6,-16.200000000000003,-14.399999999999991,-158.4,-154.8
41,7,54,49,76,19.288322368421053,1223.0986842105262,31.39342105263158,39.82575657894737,176.8175657894737,676.8223684210526,115.07644736842104,-15.299999999999997,-153.0,-16.200000000000003,-14.399999999999991,-154.8,-151.2
41,8,85,71,106,21.947499999999998,741.0448113207547,32.57733490566038,34.74117924528302,164.10502358490567,478.52358490566036,309.5877358490566,-15.299999999999997,-149.4,-16.200000000000003,-14.399999999999991,-151.2,-147.6
41,9,125,103,152,22.247930463576157,600.1374172185431,32.37801324503311,33.92137417218543,164.0258774834437,478.7748344370861,76.59375,-15.299999999999997,-145.8,-16.200000000000003,-14.399999999999991,-147.6,-144.0
41,10,50,43,63,19.85956349206349,1151.9603174603174,31.59313492063492,37.19952380952381,176.46591269841272,680.7142857142857,111.49968253968254,-15.299999999999997,-142.2,-16.200000000000003,-14.399999999999991,-144.0,-140.4
41,11,56,46,71,19.654464285714287,909.7821428571428,31.81217857142857,37.32035714285715,170.16632142857142,642.2,51.15507042253522,-15.299999999999997,-138.6,-16.200000000000003,-14.399999999999991,-140.4,-136.8
41,12,50,43,65,18.77273076923077,1336.6538461538462,31.367807692307693,41.39092307692307,177.6065,709.0057692307693,128.94030769230767,-15.299999999999997,-135.0,-16.200000000000003,-14.399999999999991,-136.8,-133.2
41,13,42,40,59,18.48241525423729,1388.0254237288136,31.467966101694916,41.16953389830508,176.32351694915255,714.0084745762712,273.3586440677966,-15.299999999999997,-131.4,-16.200000000000003,-14.399999999999991,-133.2,-129.6
41,14,47,40,66,18.4925,1318.3384615384616,30.95430769230769,43.30457692307692,179.00103846153849,717.498076923077,58.53242424242424,-15.299999999999997,-127.8,-16.200000000000003,-14.399999999999991,-129.6,-126.0
41,15,38,31,53,18.799134615384613,958.1057692307693,31.742884615384618,39.75802884615385,175.82216346153848,731.3004807692307,142.07150943396226,-15.299999999999997,-124.19999999999999,-16.200000000000003,-14.399999999999991,-126.0,-122.4
41,16,40,33,61,19.790043103448276,1101.0689655172414,31.09551724137931,41.589827586206894,171.24737068965516,794.323275862069,296.11754098360655,-15.299999999999997,-120.6,-16.200000000000003,-14.399999999999991,-122.4,-118.8
41,17,60,49,90,18.559550561797753,1235.2022471910113,31.60918539325843,39.641825842696626,178.23115168539326,761.4564606741573,150.81133333333335,-15.299999999999997,-117.0,-16.200000000000003,-14.399999999999991,-118.8,-115.2
41,18,39,37,49,18.749591836734695,1160.4642857142858,31.228928571428572,40.79780612244898,177.33448979591836,757.0433673469388,194.99612244897958,-15.299999999999997,-113.39999999999999,-16.200000000000003,-14.399999999999991,-115.2,-111.6
41,19,50,42,77,19.50174342105263,1087.858552631579,31.161184210526315,43.55026315789474,175.45832236842105,775.0674342105264,134.65506493506493,-15.299999999999997,-109.8,-16.200000000000003,-14.399999999999991,-111.6,-108.0
41,20,45,40,60,19.21072033898305,1298.957627118644,31.349533898305083,40.105211864406776,172.91597457627117,738.5677966101695,250.59816666666666,-15.299999999999997,-106.2,-16.200000000000003,-14.399999999999991,-108.0,-104.39999999999999
41,21,55,48,83,18.768885542168675,1257.5060240963855,31.465210843373494,39.28448795180723,178.4957831325301,732.6189759036145,343.4436144578313,-15.299999999999997,-102.6,-16.200000000000003,-14.399999999999991,-104.39999999999999,-100.8
41,22,53,44,76,17.840333333333334,1307.16,31.490433333333335,42.53393333333334,176.24016666666668,707.46,148.30407894736842,-15.299999999999997,-99.0,-16.200000000000003,-14.399999999999991,-100.8,-97.2
41,23,53,45,66,19.74173076923077,1029.0576923076924,31.78523076923077,39.98530769230769,171.3022307692308,785.6615384615385,222.23545454545453,-15.299999999999997,-95.39999999999999,-16.200000000000003,-14.399999999999991,-97.2,-93.6
41,24,44,41,63,19.425674603174603,932.1984126984127,32.19849206349207,39.942103174603176,174.20373015873017,712.4761904761905,459.82523809523803,-15.299999999999997,-91.8,-16.200000000000003,-14.399999999999991,-93.6,-90.0
41,25,56,48,80,18.49639240506329,1332.1993670886077,31.37,39.71224683544304,178.81351265822784,696.5268987341772,273.815375,-15.299999999999997,-88.2,-16.200000000000003,-14.399999999999991,-90.0,-86.39999999999999
41,26,51,43,70,19.342757352941174,999.4411764705883,31.242867647058823,40.690588235294115,178.92569852941176,766.9908088235294,680.6891428571429,-15.299999999999997,-84.6,-16.200000000000003,-14.399999999999991,-86.39999999999999,-82.8
41,27,64,55,99,18.193358585858586,1345.6464646464647,31.68358585858586,38.81977272727273,173.4802777777778,686.9646464646464,522.5283838383838,-15.299999999999997,-81.0,-16.200000000000003,-14.399999999999991,-82.8,-79.2
41,28,53,49,81,18.588333333333335,1131.3734567901236,31.086913580246915,39.753055555555555,178.02780864197533,703.929012345679,292.3479012345679,-15.299999999999997,-77.39999999999999,-16.200000000000003,-14.399999999999991,-79.2,-75.6
41,29,47,43,50,19.101224489795918,805.280612244898,30.685357142857143,41.21397959183673,178.4170918367347,532.1979591836734,0.4532,-15.299999999999997,-73.8,-16.200000000000003,-14.399999999999991,-75.6,-72.0
41,39,84,77,97,19.769427083333333,836.890625,31.322473958333333,34.678463541666666,190.95630208333333,532.6276041666666,0.5592783505154639,-15.299999999999997,-37.79999999999998,-16.200000000000003,-14.399999999999991,-39.599999999999994,-36.0
41,40,54,43,73,17.671164383561642,1149.9178082191781,31.360924657534245,36.832636986301374,187.8733904109589,694.5359589041096,0.44904109589041097,-15.299999999999997,-34.19999999999999,-16.200000000000003,-14.399999999999991,-36.0,-32.400000000000006
41,41,49,42,68,18.52658088235294,1201.8492647058824,31.413235294117644,37.253272058823526,185.44860294117646,685.6893382352941,76.65808823529412,-15.299999999999997,-30.599999999999994,-16.200000000000003,-14.399999999999991,-32.400000000000006,-28.799999999999983
41,42,45,36,58,17.66574561403509,1268.0,31.329780701754387,35.51745614035088,191.27201754385968,685.563596491228,0.4351724137931035,-15.299999999999997,-27.0,-16.200000000000003,-14.399999999999991,-28.799999999999983,-25.19999999999999
41,43,43,35,57,18.969136363636363,1158.2954545454545,31.09168181818182,39.40222727272727,184.55404545454545,690.0590909090909,0.3987719298245614,-15.299999999999997,-23.400000000000006,-16.200000000000003,-14.399999999999991,-25.19999999999999,-21.599999999999994
41,44,41,32,56,19.838727272727272,829.4272727272727,31.327318181818182,38.2535,179.9415,785.1931818181819,0.4158928571428571,-15.299999999999997,-19.799999999999983,-16.200000000000003,-14.399999999999991,-21.599999999999994,-18.0
41,45,55,48,71,18.679859154929577,1255.3098591549297,31.207992957746477,38.94514084507042,188.2151408450704,701.3767605633802,0.46774647887323945,-15.299999999999997,-16.19999999999999,-16.200000000000003,-14.399999999999991,-18.0,-14.400000000000006
41,46,57,54,75,17.916966666666667,1300.1333333333334,31.625733333333333,38.67573333333333,186.74383333333333,644.7183333333334,36.750800000000005,-15.299999999999997,-12.599999999999994,-16.200000000000003,-14.399999999999991,-14.400000000000006,-10.799999999999983
41,47,55,42,73,18.47798611111111,1291.4930555555557,31.20295138888889,38.02232638888889,187.12541666666667,715.8420138888889,0.5357534246575343,-15.299999999999997,-9.0,-16.200000000000003,-14.399999999999991,-10.799999999999983,-7.199999999999989
41,48,60,53,75,17.856433333333335,1009.76,31.340033333333334,38.588766666666665,188.01623333333333,613.7366666666667,119.52546666666666,-15.299999999999997,-5.400000000000006,-16.200000000000003,-14.399999999999991,-7.199999999999989,-3.5999999999999943
41,49,54,42,75,18.23806666666667,1291.6866666666667,31.217333333333336,38.187666666666665,188.5489,697.9033333333333,0.6622666666666667,-15.299999999999997,-1.799999999999983,-16.200000000000003,-14.399999999999991,-3.5999999999999943,0.0
41,50,48,40,69,18.269742647058823,1444.1323529411766,30.790551470588237,40.04430147058823,186.58724264705882,667.9007352941177,0.6879710144927536,-15.299999999999997,1.8000000000000114,-16.200000000000003,-14.399999999999991,0.0,3.5999999999999943
41,51,53,44,78,18.467051282051283,1171.0448717948718,31.382147435897433,38.749198717948715,185.93685897435898,673.0769230769231,71.37846153846155,-15.299999999999997,5.400000000000006,-16.200000000000003,-14.399999999999991,3.5999999999999943,7.200000000000017
41,52,52,39,73,18.32017123287671,1527.027397260274,31.507328767123287,40.77404109589041,185.3520890410959,704.1883561643835,47.12739726027397,-15.299999999999997,9.0,-16.200000000000003,-14.399999999999991,7.200000000000017,10.800000000000011
41,53,50,44,54,19.78693396226415,663.3679245283018,31.03306603773585,41.56811320754717,179.11018867924528,450.60141509433964,15.649444444444443,-15.299999999999997,12.599999999999994,-16.200000000000003,-14.399999999999991,10.800000000000011,14.400000000000006
41,61,95,81,111,22.061531531531532,627.4391891891892,31.929166666666664,38.54006756756757,174.00457207207208,464.5900900900901,104.08297297297297,-15.299999999999997,41.400000000000006,-16.200000000000003,-14.399999999999991,39.599999999999994,43.20000000000002
41,62,115,102,142,22.47084532374101,594.8902877697842,31.947392086330936,39.69303956834533,172.15904676258995,473.3201438848921,207.80330985915492,-15.299999999999997,45.0,-16.200000000000003,-14.399999999999991,43.20000000000002,46.80000000000001
41,63,125,96,149,24.284429530201344,243.13087248322148,32.238842281879194,37.255570469798656,163.17911073825502,306.9043624161074,0.8003355704697986,-15.299999999999997,48.599999999999994,-16.200000000000003,-14.399999999999991,46.80000000000001,50.400000000000006
41,64,64,54,83,20.11484756097561,893.0060975609756,31.94591463414634,37.445701219512195,179.15810975609756,599.577743902439,0.7063855421686748,-15.299999999999997,52.20000000000002,-16.200000000000003,-14.399999999999991,50.400000000000006,54.0
41,65,57,53,72,21.099930555555556,876.3715277777778,31.477951388888886,40.015590277777775,174.67927083333333,614.2326388888889,56.369861111111106,-15.299999999999997,55.80000000000001,-16.200000000000003,-14.399999999999991,54.0,57.599999999999994
41,66,132,113,153,22.579736842105262,457.55592105263156,32.193026315789474,38.94491776315789,168.13286184210526,431.9498355263158,4.664640522875818,-15.299999999999997,59.400000000000006,-16.200000000000003,-14.399999999999991,57.599999999999994,61.20000000000002
41,67,79,71,99,21.61767676767677,716.5808080808081,32.001363636363635,35.54593434343435,171.5190404040404,607.3888888888889,108.2659595959596,-15.299999999999997,63.0,-16.200000000000003,-14.399999999999991,61.20000000000002,64.80000000000001
41,68,46,40,53,19.33591346153846,1084.9038461538462,31.14846153846154,39.896442307692304,182.15062500000002,664.75,0.7015094339622642,-15.299999999999997,66.6,-16.200000000000003,-14.399999999999991,64.80000000000001,68.4
41,69,40,36,53,18.567688679245283,1210.9858490566037,31.511179245283017,39.001839622641505,183.7117924528302,645.0990566037735,0.6420754716981132,-15.299999999999997,70.20000000000002,-16.200000000000003,-14.399999999999991,68.4,72.0
41,70,48,43,67,19.95186567164179,971.6007462686567,31.463955223880596,40.79152985074627,173.38884328358208,686.5690298507462,0.7640298507462686,-15.299999999999997,73.80000000000001,-16.200000000000003,-14.399999999999991,72.0,75.6
41,71,44,40,56,17.758080357142855,1270.1473214285713,31.24857142857143,39.488973214285714,184.13879464285716,714.8080357142857,0.6248214285714286,-15.299999999999997,77.40000000000003,-16.200000000000003,-14.399999999999991,75.6,79.19999999999999
41,72,49,42,64,18.78563492063492,1170.3968253968253,31.40416666666667,41.76575396825397,183.36103174603176,731.7857142857143,0.68046875,-15.299999999999997,81.0,-16.200000000000003,-14.399999999999991,79.19999999999999,82.80000000000001
41,73,39,33,56,19.135555555555555,1226.898148148148,31.115231481481484,41.44375,177.31300925925927,698.425925925926,0.6201785714285714,-15.299999999999997,84.60000000000002,-16.200000000000003,-14.399999999999991,82.80000000000001,86.40000000000003
41,74,42,36,56,17.354954545454547,1293.959090909091,31.234727272727273,37.82336363636363,183.9065909090909,677.1,0.5867857142857142,-15.299999999999997,88.19999999999999,-16.200000000000003,-14.399999999999991,86.40000000000003,90.0
41,75,41,35,52,18.591346153846153,1240.1153846153845,31.12841346153846,40.42336538461538,183.54644230769233,714.0673076923077,0.6107692307692308,-15.299999999999997,91.80000000000001,-16.200000000000003,-14.399999999999991,90.0,93.60000000000002
41,76,46,38,59,19.507631578947368,902.390350877193,31.893859649122806,38.99916666666667,173.68758771929825,732.5570175438596,0.6645762711864407,-15.299999999999997,95.40000000000003,-16.200000000000003,-14.399999999999991,93.60000000000002,97.19999999999999
41,77,51,41,68,19.26097014925373,1221.6716417910447,31.14891791044776,42.38940298507463,181.48630597014926,709.6231343283582,0.5873529411764705,-15.299999999999997,99.0,-16.200000000000003,-14.399999999999991,97.19999999999999,100.80000000000001
41,78,42,33,57,20.024776785714288,1184.174107142857,31.278482142857143,37.736294642857146,181.25455357142854,681.9084821428571,0.5512280701754386,-15.299999999999997,102.60000000000002,-16.200000000000003,-14.399999999999991,100.80000000000001,104.40000000000003
41,79,44,36,58,19.87293103448276,1035.1724137931035,31.408060344827586,40.17228448275862,178.02918103448275,745.0086206896551,103.08310344827588,-15.299999999999997,106.19999999999999,-16.200000000000003,-14.399999999999991,104.40000000000003,108.0
